title,href,desc,location,price
合租·花家地西里一区3居室-东卧,//www.ziroom.com/x/807297150.html,10.2㎡ | 7/12层,小区距阜通站步行约1077米,3260
直租·五月华庭1室1厅-南,//www.ziroom.com/x/795300754.html,40.29㎡ | 11/12层,小区距积水潭站步行约658米,6790
合租·智学苑3居室-东卧,//www.ziroom.com/x/792182883.html,10.1㎡ | 2/6层,小区距西二旗站步行约777米,3490
整租·西坝河西里1室1厅-南,//www.ziroom.com/x/736700726.html,44.74㎡ | 4/12层,小区距光熙门站步行约791米,6190
合租·知本时代2居室-西卧,//www.ziroom.com/x/718385962.html,11.74㎡ | 11/18层,小区距育新站步行约1108米,2990
合租·团结大院3居室-北卧,//www.ziroom.com/x/772812565.html,10.5㎡ | 2/6层,小区距西直门站步行约709米,3490
整租·芍药居5号院2室1厅-南,//www.ziroom.com/x/764160262.html,46.08㎡ | 2/5层,小区距芍药居站步行约914米,6990
合租·北苑家园茉藜园4居室-东南卧,//www.ziroom.com/x/750159767.html,10.2㎡ | 15/25层,小区距立水桥南站步行约1135米,2890
整租·察慈小区2室1厅-南北,//www.ziroom.com/x/772562887.html,55.66㎡ | 9/12层,小区距东直门站步行约523米,7990
整租·北礼士路1室1厅-南,//www.ziroom.com/x/711168871.html,41㎡ | 1/7层,小区距车公庄站步行约76米,6790
合租·融泽嘉园3居室-南卧,//www.ziroom.com/x/796408494.html,12.3㎡ | 2/31层,小区距西二旗站步行约1802米,3560
合租·和平街十五区1号院3居室-东卧,//www.ziroom.com/x/752162623.html,12.5㎡ | 13/14层,小区距光熙门站步行约497米,3690
合租·文华园3居室-北卧,//www.ziroom.com/x/719538322.html,11㎡ | 3/12层,小区距车公庄站步行约225米,3860
合租·龙锦苑东一区4居室-南卧,//www.ziroom.com/x/728862059.html,18㎡ | 6/6层,小区距回龙观东大街站步行约1118米,2990
合租·北苑家园茉藜园3居室-西南卧,//www.ziroom.com/x/584094899.html,11.2㎡ | 23/26层,小区距立水桥南站步行约1135米,3290
整租·五月华庭1室1厅-南,//www.ziroom.com/x/807115731.html,37.68㎡ | 9/12层,小区距积水潭站步行约658米,6590
合租·旗胜家园3居室-东卧,//www.ziroom.com/x/758751251.html,15.2㎡ | 27/28层,小区距霍营站步行约370米,3290
合租·知本时代3居室-南卧,//www.ziroom.com/x/734341201.html,14㎡ | 3/6层,小区距育新站步行约1108米,4030
合租·知本时代2居室-北卧,//www.ziroom.com/x/807008757.html,9.9㎡ | 10/14层,小区距育新站步行约1108米,3460
直租·中关村东路2室1厅-南北,//www.ziroom.com/x/793766893.html,57.5㎡ | 2/6层,小区距知春里站步行约748米,8990
合租·沁春家园3居室-西南卧,//www.ziroom.com/x/739801234.html,12.5㎡ | 5/21层,小区距育新站步行约937米,3790
合租·动物园宿舍3居室-南卧,//www.ziroom.com/x/724032235.html,11.2㎡ | 3/5层,小区距国家图书馆站步行约1432米,3490
合租·华龙苑北里6居室-南卧,//www.ziroom.com/x/772107569.html,16.5㎡ | 6/7层,小区距回龙观东大街站步行约577米,3590
合租·龙泽苑东区3居室-北卧,//www.ziroom.com/x/762579162.html,9.4㎡ | 4/6层,小区距龙泽站步行约836米,2890
整租·社科院2室1厅-南,//www.ziroom.com/x/773632797.html,57.8㎡ | 17/18层,小区距太阳宫站步行约826米,7790
合租·天通西苑一区3居室-北卧,//www.ziroom.com/x/656408266.html,10.7㎡ | 2/12层,小区距天通苑南站步行约481米,2690
整租·北影小区2室1厅-南,//www.ziroom.com/x/778934526.html,54.5㎡ | 3/3层,小区距西土城站步行约495米,8530
整租·华贸城2室1厅-南北,//www.ziroom.com/x/618562146.html,52.7㎡ | 11/17层,小区距北苑站步行约858米,7560
合租·北苑家园清友园4居室-东南卧,//www.ziroom.com/x/764859632.html,10.9㎡ | 20/25层,小区距北苑站步行约1249米,2930
整租·塔院小区2室1厅-南,//www.ziroom.com/x/763030600.html,57.7㎡ | 5/6层,小区距西土城站步行约410米,8590
合租·芍药居北里3居室-南卧,//www.ziroom.com/x/741810880.html,8㎡ | 10/24层,小区距芍药居站步行约1160米,2960
整租·光熙家园一期1室1厅-南,//www.ziroom.com/x/712926705.html,62.94㎡ | 1/22层,小区距光熙门站步行约234米,7790
合租·林奥嘉园4居室-北卧,//www.ziroom.com/x/774897192.html,10.68㎡ | 17/27层,小区距北苑路北站步行约1405米,2990
合租·和平街十五区2号院4居室-北卧,//www.ziroom.com/x/740413789.html,12.6㎡ | 4/18层,小区距光熙门站步行约181米,3560
合租·西直门内大街237号2居室-北卧,//www.ziroom.com/x/745279309.html,9.8㎡ | 5/6层,小区距新街口站步行约315米,3630
整租·北郊农场宿舍2室1厅-南,//www.ziroom.com/x/788741420.html,56㎡ | 2/4层,小区距龙泽站步行约1436米,6160
合租·隆远阁3居室-北卧,//www.ziroom.com/x/618603023.html,13.4㎡ | 15/15层,小区距芍药居站步行约256米,3790
合租·安宁里南区3居室-南卧,//www.ziroom.com/x/611983940.html,12.7㎡ | 5/7层,小区距清河站步行约1763米,3190
合租·北苑家园望春园4居室-南卧,//www.ziroom.com/x/726106386.html,13.6㎡ | 4/14层,小区距立水桥南站步行约1033米,4130
合租·旗胜家园3居室-北卧,//www.ziroom.com/x/770961611.html,12.42㎡ | 12/28层,小区距霍营站步行约370米,2790
合租·旗胜家园3居室-北卧,//www.ziroom.com/x/779412833.html,12.42㎡ | 19/21层,小区距霍营站步行约370米,2790
整租·芍药居北里1室1厅-南,//www.ziroom.com/x/710793772.html,42.03㎡ | 6/7层,小区距芍药居站步行约1160米,6390
合租·罗庄东里3居室-南卧,//www.ziroom.com/x/754616432.html,9㎡ | 2/6层,小区距知春路站步行约518米,4030
合租·曙光西里3居室-南卧,//www.ziroom.com/x/781097044.html,13㎡ | 1/6层,小区距三元桥站步行约882米,3730
合租·华贸城4居室-北卧,//www.ziroom.com/x/696266332.html,10.8㎡ | 12/28层,小区距北苑站步行约858米,3590
合租·后永康胡同6号院3居室-南卧,//www.ziroom.com/x/713520927.html,13.7㎡ | 3/5层,小区距北新桥站步行约944米,3560
合租·天通西苑一区3居室-南卧,//www.ziroom.com/x/756191906.html,9㎡ | 10/15层,小区距天通苑南站步行约481米,2630
合租·菊园3居室-南卧,//www.ziroom.com/x/756705133.html,12.95㎡ | 2/6层,小区距马连洼站步行约1381米,3830
整租·铜厂子胡同1室1厅-南,//www.ziroom.com/x/795268647.html,39㎡ | 5/5层,小区距东四十条站步行约678米,6690
合租·华龙苑北里5居室-南卧,//www.ziroom.com/x/737821949.html,16㎡ | 6/7层,小区距回龙观东大街站步行约577米,4190
合租·金谷园3居室-南卧,//www.ziroom.com/x/750888431.html,9.91㎡ | 3/7层,小区距知春里站步行约641米,4830
合租·双清路14号院3居室-南卧,//www.ziroom.com/x/779225041.html,12.1㎡ | 9/15层,小区距清华东路西口站步行约1441米,3890
整租·华发颐园1室1厅-西,//www.ziroom.com/x/710584058.html,59.53㎡ | 15/19层,小区距立水桥南站步行约327米,6290
整租·和平街十一区2室1厅-南,//www.ziroom.com/x/787334047.html,65㎡ | 5/5层,小区距和平西桥站步行约438米,8360
合租·和平街十五区2号院5居室-西卧,//www.ziroom.com/x/763518510.html,9.8㎡ | 18/18层,小区距光熙门站步行约181米,3230
合租·和平街十五区2号院3居室-东卧,//www.ziroom.com/x/725254435.html,9.1㎡ | 14/18层,小区距光熙门站步行约181米,3230
合租·霍家营3居室-南卧,//www.ziroom.com/x/715883847.html,10.7㎡ | 6/18层,小区距回龙观东大街站步行约1987米,2630
整租·新街口西里三区2室1厅-南北,//www.ziroom.com/x/785296950.html,48㎡ | 1/6层,小区距新街口站步行约303米,7430
合租·龙腾苑三区6居室-南卧,//www.ziroom.com/x/773314928.html,14.9㎡ | 5/6层,小区距回龙观站步行约982米,3060
合租·芍药居北里3居室-西卧,//www.ziroom.com/x/692419906.html,10.4㎡ | 18/24层,小区距芍药居站步行约1160米,3460
西直门自如寓·一居,//www.ziroomapartment.com/ZRAST/houseType/getDetail/ff80808148e981940148e9ae8f220019.html,21㎡ | 整租1居,小区距西直门站步行约1270米,5859
整租·北礼士路2室1厅-南,//www.ziroom.com/x/726236463.html,44.2㎡ | 1/7层,小区距车公庄站步行约76米,7160
合租·北苑家园清友园4居室-南卧,//www.ziroom.com/x/711337554.html,14㎡ | 5/14层,小区距北苑站步行约1249米,4160
合租·龙跃苑东四区3居室-北卧,//www.ziroom.com/x/716861219.html,11.81㎡ | 1/5层,小区距霍营站步行约432米,2890
合租·龙博苑二区2居室-北卧,//www.ziroom.com/x/807309568.html,9.95㎡ | 5/7层,小区距回龙观站步行约856米,3890
整租·塔院小区1室1厅-南,//www.ziroom.com/x/711285077.html,45.03㎡ | 13/14层,小区距西土城站步行约410米,6990
整租·塔院小区2室1厅-南,//www.ziroom.com/x/762213181.html,58㎡ | 3/18层,小区距西土城站步行约410米,8590
合租·砖角楼南里3居室-东卧,//www.ziroom.com/x/732749043.html,8.9㎡ | 19/22层,小区距柳芳站步行约551米,3230
合租·北苑家园茉藜园3居室-西卧,//www.ziroom.com/x/725350950.html,10.5㎡ | 10/26层,小区距立水桥南站步行约1135米,2890
合租·北苑家园望春园3居室-西南卧,//www.ziroom.com/x/758130451.html,12㎡ | 17/25层,小区距立水桥南站步行约1033米,3430
合租·西坝河东里3居室-西南卧,//www.ziroom.com/x/736619537.html,11.9㎡ | 15/18层,小区距太阳宫站步行约861米,3690
整租·世华泊郡2室1厅-南,//www.ziroom.com/x/717533914.html,66.28㎡ | 19/27层,小区距北苑站步行约1495米,6990
合租·民旺园3居室-北卧,//www.ziroom.com/x/768071399.html,10.24㎡ | 3/6层,小区距雍和宫站步行约1059米,3260
合租·七彩华园3居室-西卧,//www.ziroom.com/x/763307923.html,12.31㎡ | 7/7层,小区距农大南路站步行约1102米,3560
整租·东直门外大街(东城）1室1厅-南,//www.ziroom.com/x/733684802.html,43.5㎡ | 12/14层,小区距东直门站步行约536米,6530
合租·天通苑本四区2居室-北卧,//www.ziroom.com/x/727901080.html,10.54㎡ | 2/6层,小区距天通苑南站步行约1515米,3030
合租·旗胜家园3居室-北卧,//www.ziroom.com/x/723162048.html,11.2㎡ | 7/28层,小区距霍营站步行约370米,2690
合租·芍药居北里3居室-北卧,//www.ziroom.com/x/636771354.html,11㎡ | 11/20层,小区距芍药居站步行约1160米,3060
整租·花家地西里一区1室1厅-南,//www.ziroom.com/x/723383014.html,52㎡ | 11/18层,小区距阜通站步行约1077米,6590
合租·金隅丽港城4居室-北卧,//www.ziroom.com/x/745994199.html,10㎡ | 3/9层,小区距望京站步行约923米,3090
合租·北礼士路2居室-东卧,//www.ziroom.com/x/793787942.html,12.5㎡ | 11/16层,小区距车公庄站步行约76米,4190
合租·天润福熙大道4居室-北卧,//www.ziroom.com/x/635117331.html,10㎡ | 18层,小区距北苑站步行约909米,3060
整租·胡家园小区1室1厅-南,//www.ziroom.com/x/772904036.html,57㎡ | 11/17层,小区距东直门站步行约992米,7360
合租·上地佳园5居室-北卧,//www.ziroom.com/x/780341996.html,9.83㎡ | 12/15层,小区距上地站步行约397米,3590
合租·左家庄北里3居室-南卧,//www.ziroom.com/x/774673219.html,14.4㎡ | 3/5层,小区距柳芳站步行约894米,3760
合租·回龙观新村中区2居室-南卧,//www.ziroom.com/x/807207795.html,7.78㎡ | 8/28层,小区距西二旗站步行约1785米,3190
合租·和平里六区3居室-北卧,//www.ziroom.com/x/712189311.html,8.8㎡ | 4/18层,小区距和平里北街站步行约507米,2930
合租·光熙家园二期3居室-南卧,//www.ziroom.com/x/735149211.html,10.3㎡ | 18/23层,小区距光熙门站步行约238米,5430
合租·南湖中园二区3居室-西卧,//www.ziroom.com/x/777596508.html,8.7㎡ | 2/6层,小区距望京站步行约808米,3090
合租·土星园3居室-东卧,//www.ziroom.com/x/712251779.html,9.8㎡ | 24/27层,小区距芍药居站步行约402米,3530
整租·王家园胡同35号院2室1厅-南北,//www.ziroom.com/x/739880968.html,53.69㎡ | 5/6层,小区距东四十条站步行约490米,7860
合租·华清嘉园2居室-西南卧,//www.ziroom.com/x/561007721.html,9.49㎡ | 9/18层,小区距五道口站步行约250米,4330
整租·首开国风美唐综合楼1室1厅-东,//www.ziroom.com/x/807340137.html,49㎡ | 11/17层,小区距霍营站步行约214米,5990
合租·龙锦苑东二区4居室-南卧,//www.ziroom.com/x/764481235.html,17㎡ | 6/6层,小区距回龙观东大街站步行约843米,3490
合租·旗胜家园3居室-北卧,//www.ziroom.com/x/719838731.html,12.5㎡ | 2/9层,小区距霍营站步行约370米,2730
合租·育新花园3居室-南卧,//www.ziroom.com/x/764526146.html,7.8㎡ | 5/6层,小区距育新站步行约174米,2690
合租·龙腾苑二区2居室-北卧,//www.ziroom.com/x/807188307.html,11.2㎡ | 5/6层,小区距回龙观站步行约987米,3860
合租·新龙城3居室-南卧,//www.ziroom.com/x/620591041.html,13.7㎡ | 6/6层,小区距龙泽站步行约999米,4290
合租·龙跃苑三区3居室-北卧,//www.ziroom.com/x/734612413.html,13.14㎡ | 5/6层,小区距霍营站步行约771米,2890
合租·太月园3居室-南卧,//www.ziroom.com/x/725488593.html,11.5㎡ | 16/27层,小区距知春路站步行约549米,4430
合租·新纪家园3居室-南卧,//www.ziroom.com/x/746689883.html,13.8㎡ | 7/21层,小区距太阳宫站步行约226米,4160
整租·佳运园二期2室1厅-南北,//www.ziroom.com/x/757337282.html,66㎡ | 2/6层,小区距立水桥站步行约1596米,6360
合租·龙锦苑六区3居室-南卧,//www.ziroom.com/x/738610656.html,14.7㎡ | 1/6层,小区距平西府站步行约1017米,3790
合租·光熙门北里2居室-北卧,//www.ziroom.com/x/663627543.html,9.1㎡ | 4/18层,小区距光熙门站步行约517米,3030
合租·新街坊4居室-东卧,//www.ziroom.com/x/637819201.html,13.7㎡ | 5/19层,小区距北苑路北站步行约849米,3130
合租·阳光南里3居室-南卧,//www.ziroom.com/x/614462482.html,9㎡ | 5/6层,小区距上地站步行约2086米,3160
合租·芍药居北里3居室-南卧,//www.ziroom.com/x/758718562.html,8.2㎡ | 9/28层,小区距芍药居站步行约1160米,3090
合租·龙泽苑西区3居室-北卧,//www.ziroom.com/x/727480973.html,12.3㎡ | 2/6层,小区距龙泽站步行约803米,3190
合租·银领国际5居室-北卧,//www.ziroom.com/x/639329656.html,10.3㎡ | 12/16层,小区距望京西站步行约564米,3130
合租·林奥嘉园4居室-东卧,//www.ziroom.com/x/782946640.html,10.7㎡ | 3/27层,小区距北苑路北站步行约1405米,3060
整租·菊园2室1厅-南北,//www.ziroom.com/x/710514800.html,58.28㎡ | 6/6层,小区距马连洼站步行约1381米,7130
合租·中关村2居室-南卧,//www.ziroom.com/x/773883445.html,10.64㎡ | 2/6层,小区距知春里站步行约804米,5430
合租·龙华园3居室-南卧,//www.ziroom.com/x/759022463.html,8.7㎡ | 3/6层,小区距龙泽站步行约1071米,2630
合租·索家坟2居室-南卧,//www.ziroom.com/x/622280956.html,14.4㎡ | 4/5层,小区距西直门站步行约1327米,3790
整租·东冠英胡同2室1厅-南北,//www.ziroom.com/x/758436680.html,58㎡ | 2/6层,小区距新街口站步行约471米,8390
合租·新街口西里三区3居室-东卧,//www.ziroom.com/x/738143213.html,12.1㎡ | 2/6层,小区距新街口站步行约303米,3760
合租·花家地西里一区2居室-南卧,//www.ziroom.com/x/807277837.html,14.4㎡ | 5/6层,小区距阜通站步行约1077米,4460
合租·北苑家园莲葩园3居室-东卧,//www.ziroom.com/x/807070210.html,9.69㎡ | 12/25层,小区距立水桥南站步行约1262米,2930
整租·知本时代1室1厅-南,//www.ziroom.com/x/773651227.html,50.67㎡ | 7/15层,小区距育新站步行约1108米,6230
合租·北苑家园绣菊园3居室-南卧,//www.ziroom.com/x/773809919.html,14.1㎡ | 2/14层,小区距立水桥南站步行约1223米,3930
合租·北苑家园绣菊园2居室-西卧,//www.ziroom.com/x/795257492.html,9.5㎡ | 4/14层,小区距立水桥南站步行约1223米,3360
合租·知春路2号院3居室-南卧,//www.ziroom.com/x/775747882.html,7.7㎡ | 6/6层,小区距西土城站步行约155米,3590
整租·西坝河东里1室1厅-南,//www.ziroom.com/x/769792082.html,40.65㎡ | 6/6层,小区距太阳宫站步行约861米,6330
合租·天通西苑一区4居室-东卧,//www.ziroom.com/x/621611969.html,10㎡ | 7层,小区距天通苑南站步行约481米,2860
合租·天鑫家园3居室-南卧,//www.ziroom.com/x/763463996.html,14.51㎡ | 2/6层,小区距回龙观东大街站步行约1108米,2790
合租·龙跃苑四区2居室-南卧,//www.ziroom.com/x/751593912.html,16.1㎡ | 4/6层,小区距霍营站步行约1269米,3090
合租·新康园4居室-东卧,//www.ziroom.com/x/772744762.html,11.5㎡ | 13/32层,小区距育新站步行约871米,2960
合租·北影小区3居室-北卧,//www.ziroom.com/x/738619289.html,9.54㎡ | 12/17层,小区距西土城站步行约495米,3690
整租·龙博苑二区2室1厅-南北,//www.ziroom.com/x/807366688.html,80㎡ | 1/6层,小区距回龙观站步行约856米,6990
合租·金星园4居室-南卧,//www.ziroom.com/x/587247601.html,13.6㎡ | 3/14层,小区距太阳宫站步行约844米,3860
合租·曙光里2居室-北卧,//www.ziroom.com/x/794307862.html,9.7㎡ | 4/6层,小区距太阳宫站步行约1132米,3360
整租·东亚上北中心1室1厅-北,//www.ziroom.com/x/807316330.html,56.43㎡ | 10/21层,小区距平西府站步行约1512米,6390
合租·新龙城4居室-南卧,//www.ziroom.com/x/744175546.html,13.6㎡ | 3/7层,小区距龙泽站步行约999米,4160
合租·天畅园3居室-西南卧,//www.ziroom.com/x/785627235.html,13.1㎡ | 4/29层,小区距北苑路北站步行约396米,3760
合租·北京青年城3居室-南卧,//www.ziroom.com/x/725516044.html,13㎡ | 5/6层,小区距北苑站步行约1948米,3090
合租·新龙城4居室-南卧,//www.ziroom.com/x/780049347.html,13.9㎡ | 6/15层,小区距龙泽站步行约999米,4090
合租·天通苑本一区7居室-南卧,//www.ziroom.com/x/775102250.html,15.1㎡ | 5/6层,小区距天通苑南站步行约1161米,3330
合租·芍药居甲2号院2居室-南卧,//www.ziroom.com/x/796151929.html,15.5㎡ | 3/6层,小区距芍药居站步行约716米,4290
合租·上地东里3居室-南卧,//www.ziroom.com/x/735069380.html,13.8㎡ | 1/6层,小区距上地站步行约746米,3490
合租·龙腾苑四区3居室-北卧,//www.ziroom.com/x/794168376.html,12.8㎡ | 3/6层,小区距回龙观站步行约859米,2890
合租·柳浪家园南里3居室-东卧,//www.ziroom.com/x/759866654.html,10.62㎡ | 10/10层,小区距农大南路站步行约1823米,3230
合租·筑华年3居室-南卧,//www.ziroom.com/x/637897964.html,14.2㎡ | 3/28层,小区距立水桥南站步行约1357米,3390
整租·毛纺厂南小区2室1厅-南,//www.ziroom.com/x/717343891.html,53㎡ | 3/6层,小区距上地站步行约1869米,6430
整租·曙光里2室1厅-南,//www.ziroom.com/x/729456669.html,45.1㎡ | 4/4层,小区距太阳宫站步行约1132米,6990
整租·元嘉国际公寓1室1厅-南,//www.ziroom.com/x/716716883.html,53㎡ | 8/11层,小区距东四十条站步行约385米,8090
合租·美立方3居室-北卧,//www.ziroom.com/x/758902959.html,12.8㎡ | 16/17层,小区距立水桥南站步行约524米,3290
合租·龙跃苑东五区3居室-北卧,//www.ziroom.com/x/644492122.html,9.3㎡ | 5/6层,小区距霍营站步行约421米,3360
合租·科技大学3居室-南卧,//www.ziroom.com/x/733862991.html,11.9㎡ | 3/6层,小区距六道口站步行约1679米,3990
合租·芍药居北里4居室-北卧,//www.ziroom.com/x/724660019.html,10.7㎡ | 2/27层,小区距芍药居站步行约1160米,3160
合租·德胜门西大街甲5号2居室-东卧,//www.ziroom.com/x/807309190.html,10㎡ | 2/15层,小区距积水潭站步行约817米,3730
整租·芍药居北里2室1厅-南,//www.ziroom.com/x/712360419.html,65.2㎡ | 5/7层,小区距芍药居站步行约1160米,7630
整租·明天第一城7号院1室1厅-南,//www.ziroom.com/x/790681905.html,54㎡ | 11/21层,小区距立水桥站步行约941米,5960
整租·塔院小区1室1厅-南,//www.ziroom.com/x/714660580.html,40㎡ | 3/14层,小区距西土城站步行约410米,6960
合租·旭风苑3居室-西卧,//www.ziroom.com/x/737569555.html,10.1㎡ | 7/14层,小区距芍药居站步行约1091米,3460
合租·龙跃苑三区3居室-北卧,//www.ziroom.com/x/729301081.html,11.41㎡ | 6/6层,小区距霍营站步行约771米,2790
合租·龙博苑二区3居室-北卧,//www.ziroom.com/x/794442886.html,12㎡ | 4/7层,小区距回龙观站步行约856米,2860
合租·花家地西里二区3居室-南卧,//www.ziroom.com/x/792429457.html,15.2㎡ | 4/6层,小区距阜通站步行约979米,3990
合租·北苑家园望春园3居室-南卧,//www.ziroom.com/x/807054341.html,14.76㎡ | 8/23层,小区距立水桥南站步行约1033米,4390
合租·旗胜家园3居室-北卧,//www.ziroom.com/x/710308578.html,11.9㎡ | 22/28层,小区距霍营站步行约370米,2790
整租·润泽公馆1室1厅-南,//www.ziroom.com/x/807284361.html,61㎡ | 10/24层,小区距北苑站步行约2044米,6990
合租·西坝河中里2居室-东南卧,//www.ziroom.com/x/791207839.html,11.85㎡ | 6/6层,小区距柳芳站步行约1055米,3490
合租·罗庄西里3居室-南卧,//www.ziroom.com/x/774706975.html,11.33㎡ | 18/18层,小区距知春路站步行约555米,4430
合租·青云北区2居室-南卧,//www.ziroom.com/x/776949615.html,11㎡ | 5/5层,小区距知春里站步行约596米,4730
合租·金隅丽港城4居室-北卧,//www.ziroom.com/x/532555075.html,9.8㎡ | 5/11层,小区距望京站步行约923米,3030
合租·天通苑本一区4居室-南卧,//www.ziroom.com/x/761706550.html,15.9㎡ | 5/6层,小区距天通苑南站步行约1161米,3330
合租·北苑家园茉藜园3居室-南卧,//www.ziroom.com/x/795698842.html,13.9㎡ | 7/26层,小区距立水桥南站步行约1135米,4290
合租·和平里二区3居室-西卧,//www.ziroom.com/x/739436417.html,9.5㎡ | 3/21层,小区距和平里北街站步行约471米,3490
合租·左家庄北里3居室-南卧,//www.ziroom.com/x/759601747.html,14.7㎡ | 6/6层,小区距柳芳站步行约894米,3730
整租·芍药居北里1室1厅-南,//www.ziroom.com/x/775186737.html,49㎡ | 23/24层,小区距芍药居站步行约1160米,6790
合租·博雅西园3居室-南卧,//www.ziroom.com/x/716908167.html,14㎡ | 7/7层,小区距农大南路站步行约1151米,3390
合租·罗庄西里3居室-南卧,//www.ziroom.com/x/759991105.html,8.4㎡ | 2/18层,小区距知春路站步行约555米,3760
整租·育新花园1室1厅-南,//www.ziroom.com/x/742232442.html,51.6㎡ | 1/6层,小区距育新站步行约174米,5930
合租·沁春家园2居室-南卧,//www.ziroom.com/x/782122237.html,12.9㎡ | 1/6层,小区距育新站步行约937米,3590
合租·罗庄西里3居室-南卧,//www.ziroom.com/x/768743124.html,8.4㎡ | 3/18层,小区距知春路站步行约555米,3890
合租·玉桃园三区3居室-北卧,//www.ziroom.com/x/720135842.html,10.34㎡ | 5/6层,小区距新街口站步行约528米,3790
合租·风格雅园4居室-北卧,//www.ziroom.com/x/794316883.html,11㎡ | 3/16层,小区距望京站步行约719米,3460
合租·西坝河西里2居室-东卧,//www.ziroom.com/x/772954573.html,10.1㎡ | 14/16层,小区距光熙门站步行约791米,3360
整租·榆树馆西里1室1厅-南,//www.ziroom.com/x/718373158.html,36.7㎡ | 6/6层,小区距车公庄西站步行约702米,6490
合租·西坝河中里2居室-东卧,//www.ziroom.com/x/716984894.html,9.8㎡ | 9/22层,小区距柳芳站步行约1055米,3460
整租·北礼士路2室1厅-南,//www.ziroom.com/x/771434680.html,53㎡ | 2/16层,小区距车公庄站步行约76米,8890
合租·北苑家园茉藜园3居室-南卧,//www.ziroom.com/x/765014444.html,13.4㎡ | 9/25层,小区距立水桥南站步行约1135米,4060
合租·林奥嘉园3居室-北卧,//www.ziroom.com/x/750910159.html,11.52㎡ | 11/27层,小区距北苑路北站步行约1405米,3030
合租·北苑家园紫绶园3居室-东卧,//www.ziroom.com/x/785298890.html,9.6㎡ | 3/25层,小区距立水桥南站步行约1174米,2830
合租·土星园3居室-北卧,//www.ziroom.com/x/770943957.html,8.9㎡ | 18/28层,小区距芍药居站步行约402米,3130
合租·北苑家园紫绶园3居室-东南卧,//www.ziroom.com/x/724727531.html,11.7㎡ | 8/25层,小区距立水桥南站步行约1174米,2890
整租·太阳园1室1厅-南,//www.ziroom.com/x/730596031.html,59.23㎡ | 5/27层,小区距大钟寺站步行约885米,7890
合租·明光村小区2居室-南卧,//www.ziroom.com/x/748590889.html,10㎡ | 2/5层,小区距西直门站步行约1737米,3860
整租·前半壁街35号院1室1厅-南,//www.ziroom.com/x/750674837.html,39.4㎡ | 6/13层,小区距西直门站步行约483米,7130
合租·龙跃苑三区3居室-北卧,//www.ziroom.com/x/711583837.html,11.48㎡ | 3/6层,小区距霍营站步行约771米,2790
合租·太月园5居室-南卧,//www.ziroom.com/x/764067821.html,9.11㎡ | 16/18层,小区距知春路站步行约549米,4060
合租·北礼士路3居室-南卧,//www.ziroom.com/x/722385272.html,14.4㎡ | 6/6层,小区距车公庄站步行约76米,4190
合租·罗庄东里3居室-南卧,//www.ziroom.com/x/519973640.html,6.72㎡ | 2/6层,小区距知春路站步行约518米,3630
整租·五月华庭1室1厅-南,//www.ziroom.com/x/789356885.html,34㎡ | 8/12层,小区距积水潭站步行约658米,6430
合租·花家地西里一区2居室-南卧,//www.ziroom.com/x/753844700.html,12.65㎡ | 13/18层,小区距阜通站步行约1077米,3860
合租·海清园3居室-南卧,//www.ziroom.com/x/761751752.html,12.7㎡ | 17/18层,小区距永泰庄站步行约1909米,2960
合租·流星花园二区3居室-南卧,//www.ziroom.com/x/734320249.html,14.3㎡ | 3/6层,小区距育知路站步行约1224米,2790
合租·德宝新园3居室-东卧,//www.ziroom.com/x/775876504.html,10.8㎡ | 4/6层,小区距动物园站步行约548米,3990
合租·北苑家园茉藜园3居室-南卧,//www.ziroom.com/x/658582723.html,14.5㎡ | 2/26层,小区距立水桥南站步行约1135米,3990
合租·北苑家园茉藜园4居室-南卧,//www.ziroom.com/x/740530868.html,13㎡ | 12/25层,小区距立水桥南站步行约1135米,3990
合租·天通西苑一区3居室-北卧,//www.ziroom.com/x/756530727.html,12.3㎡ | 6/13层,小区距天通苑南站步行约481米,2790
合租·明光北里3居室-南卧,//www.ziroom.com/x/807344988.html,14.7㎡ | 6/6层,小区距大钟寺站步行约528米,4360
合租·北苑家园茉藜园3居室-南卧,//www.ziroom.com/x/807235991.html,13.35㎡ | 14/26层,小区距立水桥南站步行约1135米,4430
合租·龙华园2居室-北卧,//www.ziroom.com/x/718384313.html,12㎡ | 6/6层,小区距龙泽站步行约1071米,3090
合租·城锦苑3居室-北卧,//www.ziroom.com/x/717015158.html,12.2㎡ | 10/26层,小区距北苑路北站步行约1162米,2930
合租·正辰小区3居室-南卧,//www.ziroom.com/x/736435625.html,15.4㎡ | 14/18层,小区距天通苑南站步行约871米,3390
合租·东村家园6居室-南卧,//www.ziroom.com/x/714815683.html,15㎡ | 7/7层,小区距育新站步行约802米,2690
合租·罗庄西里3居室-南卧,//www.ziroom.com/x/709831726.html,9㎡ | 13/18层,小区距知春路站步行约555米,4030
合租·德胜门西大街甲5号2居室-南卧,//www.ziroom.com/x/807253043.html,15.4㎡ | 6/6层,小区距积水潭站步行约817米,4430
合租·金榜园4居室-南卧,//www.ziroom.com/x/784130040.html,11.5㎡ | 2/6层,小区距回龙观站步行约1600米,2760
合租·龙跃苑东二区3居室-南卧,//www.ziroom.com/x/770125859.html,16.8㎡ | 5/6层,小区距霍营站步行约705米,3990
合租·新龙城3居室-南卧,//www.ziroom.com/x/787901788.html,13.5㎡ | 4/11层,小区距龙泽站步行约999米,4390
